id,transaction_no,purchase_date,buyer_id,payment_type,supplier,total_amount,status,notes,created_at,updated_at,receipt_url,receiver_id,is_confirmed,confirmed_at,receipt_urls,payment_card_id
a8414484-bab2-48c5-8ea8-e4bbc428c79d,INS-250624-0651-HV9408-700,2025-06-24,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,분더샵/텐꼬,716000.00,completed,[인서구매리스트] 브랜드: 나이키,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
8eb80493-fcf3-45c3-bfa0-c86d4bfe0317,INS-250624-0649-CU9225-001,2025-06-24,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,슈프림도산,7429000.00,completed,[인서구매리스트] 브랜드: 슈프림,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
fafc436d-c24d-4d37-9bba-e7c7c24f184e,INSC-250624-0166-수상한편의점시리즈/랜덤키링,2025-06-24,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팝마트네이버스마트,90000.00,completed,[인서카드구매리스트] 브랜드: 팝마트,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
44c38730-a25b-4700-9b86-2efd2e614853,DHB-250624-0398-HV9408-700,2025-06-24,5967fb39-fa27-4b28-b204-7f0c092d2ab3,personal_card_dahee,코비,358000.00,completed,[다희구매리스트] 브랜드: 나이키,2026-01-12 07:43:33.952225+00,2026-01-12 17:33:33.222977+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:17:27.715491,[],
93730c91-bb3c-4604-8265-33703c50750c,INS-250624-0648-CU9225-100,2025-06-24,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,슈프림도산,7106000.00,completed,[인서구매리스트] 브랜드: 슈프림,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
b53f1f2f-96e0-4904-a469-ef3a88b231e8,INSC-250623-0203-트라이벡스 옐로우,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,83000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:26.904513+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
e550cdae-4b47-438b-ba0b-7236e0df6c31,INS-250623-0643-덕-오프 티셔츠 그레이,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,78000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
17d5f76d-08de-436a-8c6d-6ec4632a41ed,INS-250623-0646-덕-오프 티셔츠 블루,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,78000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
88cf58de-0c51-4c1c-bc4a-3e59b9156f61,INS-250623-0642-덕-오프 티셔츠 화이트,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,78000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
0a94bba6-c439-45f9-b3e9-01275827e477,INS-250623-0641-덕-오프 티셔츠 블랙,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,78000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
529a8a2f-a551-4ca3-8636-50e3fe76a9f0,INS-250623-0640-트라이벡스 오렌지,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,83000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
34395bcd-f696-41ca-8ebc-03e6ad04d549,INS-250623-0647-PLAIS PRO-TEAM JERSEY BLUE,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,218000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
a95bb828-3f13-4bff-adf5-891c667c143f,INS-250623-0639-트라이벡스 옐로우,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,83000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
0d416d32-22d6-4c97-ac17-4cb996c49c13,INS-250623-0638-트라이벡스 그린,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,83000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
1f8a9608-6f44-453c-8b08-78ebf74ac46f,DHB-250623-0396-FY9956,2025-06-23,5967fb39-fa27-4b28-b204-7f0c092d2ab3,personal_card_dahee,양주,0.00,completed,[다희구매리스트] 브랜드: 아디다스,2026-01-12 07:43:33.952225+00,2026-01-12 17:33:33.222977+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:17:27.715491,[],
13c05241-7f11-4ee6-8cf3-11ed35353533,INSC-250623-0201-트라이벡스 블루,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,83000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:26.904513+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
80a2d533-5805-436a-b8b5-8e4a5a363f19,INSC-250623-0202-트라이벡스 그린,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,83000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:26.904513+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
ab8efc26-b56b-4b6b-b0f9-a73e00f5b7bd,INSC-250623-0205-덕-오프 티셔츠 블랙,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,78000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:26.904513+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
90a82e3e-66a8-4719-a995-6737e3798869,INSC-250623-0204-트라이벡스 오렌지,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,83000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:26.904513+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
c42eace5-604a-420c-ad16-25c2c5e22d2f,INSC-250623-0197-액티브 스킨8세트 블랙,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,살로몬 강남신세계,733500.00,completed,[인서카드구매리스트] 브랜드: 살로몬,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
63c3ddbb-376e-4d7b-8668-fed79173339d,INSC-250623-0198-타이맥스 x 노아 문 페이즈 워치 브,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,노아 압구정,2303000.00,completed,[인서카드구매리스트] 브랜드: 노아,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
00caa868-2475-43bf-b430-c91ad2caa6d5,INS-250623-0637-트라이벡스 블루,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,83000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
45ec6cb4-a8d7-4392-809b-0fdf545e6a2b,INSC-250623-0200-트라이벡스 레드,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,83000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
84e16c28-7410-4230-bcc5-0d1187c0f7ae,INSC-250623-0210-PLAIS PRO-TEAM JERSE,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,218000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:26.904513+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
531d28df-e046-4776-83c4-d201c0aedc33,INSC-250623-0209-덕-오프 티셔츠 블루,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,78000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:26.904513+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
6682d401-09e8-4106-b480-eafcf80096e0,INS-250623-0636-트라이벡스 레드,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,83000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
0e44fb9c-171d-472a-8a26-687a4f4a603f,INS-250623-0629-FY7756,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,청주롯데,1558000.00,completed,[인서구매리스트] 브랜드: 아디다스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
d9dc9c64-f1e0-4ba0-8428-6f4b970c1c5d,INSC-250623-0199-트라이벡스 핑크,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,83000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
9c009dc0-2a33-417e-bcdf-d2e9708dfc3a,INS-250623-0630-1123112-BCSTL,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,크림 더현대,1933200.00,completed,[인서구매리스트] 브랜드: 호카,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
b9e36d94-d078-46d4-93ee-25b23c0557e2,INSC-250623-0208-덕-오프 티셔츠 네이비,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,78000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:26.904513+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
43aeedfa-565b-44f1-b1da-860c2661bc99,INS-250623-0631-1133322-ICWT,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,크림 더현대,160380.00,completed,[인서구매리스트] 브랜드: 몽벨,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
27c51f5b-f5ab-4ec6-a455-1c17a86137b5,INSC-250623-0206-덕-오프 티셔츠 화이트,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,78000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:26.904513+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
a3925e73-da58-4628-a4a5-13b2cdb07c48,INS-250623-0635-트라이벡스 핑크,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,83000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
e1911c90-53f8-4882-8fd2-f1e64cafb774,INSC-250623-0207-덕-오프 티셔츠 그레이,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팔라스 홍대,78000.00,completed,[인서카드구매리스트] 브랜드: 팔라스,2026-01-12 07:31:26.904513+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
6b62179b-a907-4e7c-b57d-7502616b90f5,INS-250623-0632-1133322-DARK GREY,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,크림 더현대,240570.00,completed,[인서구매리스트] 브랜드: 몽벨,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
311dcc5a-5608-4d75-87c0-7f5d06a40512,INS-250623-0644-덕-오프 티셔츠 네이비,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,78000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
a25f6066-e127-467b-8efe-6cf0a714d5c4,INS-250623-0645-덕-오프 티셔츠 핑크,2025-06-23,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,팔라스 홍대,78000.00,completed,[인서구매리스트] 브랜드: 팔라스,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
ae5ecc4f-dfaa-484d-9e12-0f8cef64d988,INS-250621-0634-휴먼메이드 5패널 나일론 캡 화이트,2025-06-21,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,휴먼메이드 성수,180000.00,completed,[인서구매리스트] 브랜드: 휴먼메이드,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
187fa3d8-6f83-4abf-b6a7-d16a7862d04c,INSC-250621-0196-휴먼메이드 5패널 나일론 캡 화이트,2025-06-21,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,휴먼메이드 성수,90000.00,completed,[인서카드구매리스트] 브랜드: 휴먼메이드,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
0d4411a9-7cce-4c7b-a820-668fc7050c7d,INSC-250621-0195-휴먼메이드 5패널 나일론 캡 블랙,2025-06-21,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,휴먼메이드 성수,90000.00,completed,[인서카드구매리스트] 브랜드: 휴먼메이드,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
817b63a2-e1ef-44c9-994f-a5b110475311,INS-250621-0633-휴먼메이드 5패널 나일론 캡 블랙,2025-06-21,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,휴먼메이드 성수,180000.00,completed,[인서구매리스트] 브랜드: 휴먼메이드,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
e1711ef2-b1fa-41fd-a2e0-f0d42fd7d09a,INSC-250619-0193-DZ5485-106,2025-06-19,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,양주아울렛,1953000.00,completed,[인서카드구매리스트] 브랜드: 나이키,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
825dbc74-b929-47f9-9012-d6f43b81e0a3,DHB-250619-0395-CU9225-100,2025-06-19,5967fb39-fa27-4b28-b204-7f0c092d2ab3,personal_card_dahee,도산,1908000.00,completed,[다희구매리스트] 브랜드: 슈프림,2026-01-12 07:43:33.952225+00,2026-01-12 17:33:33.222977+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:17:27.715491,[],
0136a0c5-2673-4265-827a-d133d1d20ded,INS-250619-0628-FB6533-010,2025-06-19,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,카시나압구정,35100.00,completed,[인서구매리스트] 브랜드: 나이키,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
0f42b596-c897-436e-85b6-13c020d17219,INS-250619-0627-HJ7021-010,2025-06-19,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,카시나압구정,52500.00,completed,[인서구매리스트] 브랜드: 나이키,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
5f102fd0-2fd7-4bcb-baf1-8fab2174b957,INS-250619-0626-3MF10483879,2025-06-19,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,카시나압구정,1458000.00,completed,[인서구매리스트] 브랜드: 온러닝,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
ddb3aee1-cdd7-4030-8a26-ee9fe2e41ffb,INS-250619-0625-CU9225-100,2025-06-19,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,슈프림도산,12112500.00,completed,[인서구매리스트] 브랜드: 슈프림,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
5a4ffb6a-233e-4ce1-94b3-02d67ccb9930,INSC-250619-0191-CU9225-100,2025-06-19,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,슈프림도산,5814000.00,completed,[인서카드구매리스트] 브랜드: 슈프림,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
a9a06f13-daa0-4cd9-bcee-de8d4f67be6b,INSC-250619-0192-3MF10483879,2025-06-19,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,카시나압구정,239000.00,completed,[인서카드구매리스트] 브랜드: 온러닝,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
deb717b0-3e6a-4ba6-b000-072035fad169,INSC-250618-0194-HV4479-200,2025-06-18,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,동대구신세계,434700.00,completed,[인서카드구매리스트] 브랜드: 나이키,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
a27290b2-1f65-40d0-9fb2-12a94d5d75b0,INSC-250617-0190-CU9225-100,2025-06-17,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,슈프림도산,6298500.00,completed,[인서카드구매리스트] 브랜드: 슈프림,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
628703f7-89eb-4bbc-b84c-37fbb9dd5bb5,INS-250617-0624-CU9225-100,2025-06-17,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,슈프림도산,9367000.00,completed,[인서구매리스트] 브랜드: 슈프림,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
74fcd0d8-f8ff-4d66-964c-cebafcd59a8d,"DHB-250616-0394-21건*219,000",2025-06-16,5967fb39-fa27-4b28-b204-7f0c092d2ab3,personal_card_dahee,한남카시나,4599000.00,completed,[다희구매리스트] 브랜드: 나이키,2026-01-12 07:43:33.952225+00,2026-01-12 17:33:33.222977+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:17:27.715491,[],
fbee69b5-48a4-401e-a1b0-75023f64382c,DHB-250616-0393-H46099,2025-06-16,5967fb39-fa27-4b28-b204-7f0c092d2ab3,personal_card_dahee,마리오,0.00,completed,[다희구매리스트] 브랜드: 아디다스,2026-01-12 07:43:33.952225+00,2026-01-12 17:33:33.222977+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:17:27.715491,[],
ebd05303-3296-4402-ac79-1511939bb26d,INS-250615-0622-UVU 레이싱 백 실버,2025-06-15,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,ECRU 한남,212000.00,completed,[인서구매리스트] 브랜드: UVU,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
a14357e7-1f04-4b52-b741-3e9000b452fe,INS-250615-0623-UVU Training Socks Black,2025-06-15,942fc6ec-4459-459c-9abb-2c11dc911dda,corp_card,ECRU 한남,50000.00,completed,[인서구매리스트] 브랜드: UVU,2026-01-12 07:23:29.687633+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
ff7653cd-c607-45c0-8506-1aed6aa5ef2f,INSC-250613-0185-JS1907,2025-06-13,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,카시나압구정,2847000.00,completed,[인서카드구매리스트] 브랜드: 카시나,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
5cfe66c1-2006-4d28-9e87-e7a92a8b37b3,INSC-250613-0164-크라이베이비 사랑의 눈물 시리즈,2025-06-13,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,팝마트온라인,40000.00,completed,[인서카드구매리스트] 브랜드: 팝마트,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
d5a7b0d7-2759-4226-b984-def103da2ed1,INSC-250613-0188-CU9225-100,2025-06-13,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,슈프림도산,1272000.00,completed,[인서카드구매리스트] 브랜드: 슈프림,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
76d2193d-2b24-493c-85cf-6e78aded0fd6,INSC-250613-0182-FV1920-001,2025-06-13,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,카시나압구정,2327000.00,completed,"[인서카드구매리스트] 브랜드: 카시나 결제: 알바비 850,000",2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
896684b0-0204-47a8-afd9-1c9cb36c3e94,INSC-250613-0187-KA3272,2025-06-13,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,카시나압구정,1134000.00,completed,[인서카드구매리스트] 브랜드: 카시나,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
6339392e-4167-4d4b-85ee-04ee6690bf5b,INSC-250613-0186-KA3271,2025-06-13,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,카시나압구정,378000.00,completed,[인서카드구매리스트] 브랜드: 카시나,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
f8a5450d-449a-4f54-9d07-e034922052b1,INSC-250613-0183-IB5824-001,2025-06-13,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,카시나압구정,833000.00,completed,[인서카드구매리스트] 브랜드: 카시나,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
b762c719-fdcd-4dd9-88b3-53a521ce501a,INSC-250613-0184-JS1908,2025-06-13,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,카시나압구정,1095000.00,completed,[인서카드구매리스트] 브랜드: 카시나,2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
f3d9f3d5-d989-43c2-ad05-082fef299c28,INSC-250612-0189-BO42FYTS0105BK,2025-06-12,942fc6ec-4459-459c-9abb-2c11dc911dda,personal_card_inser,대전신세계,320400.00,completed,"[인서카드구매리스트] 브랜드: 아더에러 결제: 알바비 60,000",2026-01-12 07:31:19.606785+00,2026-01-12 07:39:10.091512+00,,282eb623-eb61-4e89-bc18-0b112bb54d68,t,2026-01-12 16:12:32.057205,[],
